phe1 phe2 phe3 phe4 phe5 phe6 phe7 phe8 phe9 phe10 age sex gen
-1.17555033458923 0.910793109015582 -0.51781386257572 1.77605183194455 0.720687303012014 0.938306949239287 -0.136928998911075 -0.608750634371873 1.15999092462186 -1.4520296822721 23.657483542338 0 0
-0.0639618974435499 -0.420893251764899 1.0010798222765 0.268250231824388 1.63260374409557 1.29549942283763 -1.26408798158082 -1.17440100991895 -0.202642376746455 1.62848323562278 21.6640755347908 1 0
-0.65151555194114 -2.34707848546107 0.369433188201982 0.495203652104919 1.7416998004757 -1.16120484463755 0.818959528940246 0.941905943369065 0.102626934934147 0.859205530249706 48.3226861618459 1 0
-0.533011817398336 -2.31504685299954 -0.0299599983757213 0.573101570392322 -0.10840347477458 -0.786434756478268 0.146405945019969 0.909854855562242 -1.08393698042626 -2.98989651550928 27.7707250230014 1 0
-0.645677326085821 -0.0938571700915917 0.620497876090332 0.0695499742181785 0.268021557912599 0.772554256344249 -1.43196394732233 -1.14653768356526 0.102641176331816 -0.274933797403931 39.3768727872521 1 0
-2.61518565800106 -1.19345178276822 1.9889131802495 0.896947572811386 -0.107459978700165 -0.561453173366174 -0.0129366895069031 0.3946994873522 -0.943967791414684 1.22330859942212 45.2582596614957 1 0
-0.580824110208026 -0.807259163898396 -2.59683050292629 -0.191976334895059 1.74934370366492 -1.78018537949944 -0.0103904998852203 0.13535581764311 -1.40092548502412 0.626187407303907 49.1622200608253 1 0
0.279472034586184 -1.47594342122027 -0.276348637781928 0.309912714836955 0.196619503886728 -1.71453887418183 -1.83557488050796 0.24381081178702 -1.41576344255395 -0.255801191021229 41.1499412823468 1 0
-1.26623949145323 1.20992727192266 -0.727732212549172 -1.36597621480891 -0.159149254125863 0.756479472958134 0.057890967646617 -0.995751039705407 0.808141744998285 -0.196471981763177 37.6414209511131 0 0
-0.514688371823667 -1.64971188270447 0.125380540685449 -0.130035939425235 -2.04099053031866 0.0840973961479561 -0.664275899361995 -1.21255940242766 0.225059341577741 1.24796753556999 39.7644071653485 1 0
0.0676606018063976 -0.51315689955645 -0.761514864415576 -1.35234263169249 -1.48574482230748 -1.65221192907782 -0.0934043153659194 2.39457370121497 -1.39896121695863 0.10995377119205 35.0033183023334 1 0
0.996673472234833 -2.02722197145158 0.478321243100903 0.0760935420545507 1.32276322009229 -1.55788972788509 1.02722441276445 1.17661271984231 0.41307603324749 -0.334000071899968 58.1577326450497 1 0
-0.449699234179757 0.288444954938764 -0.301448819467157 -1.4862765891648 0.895603730920979 -0.0493709997983664 -0.724209857913974 0.755192981145438 3.03704614513382 -0.27674590459343 22.9366459604353 0 0
1.50792732241391 -0.0259377924843824 2.09747891409868 0.706099095798936 2.32898049482444 1.03039500119503 0.376888847334564 0.853050064477167 1.38309965116852 -2.20924016694322 46.4588118996471 1 0
-0.593513798983352 0.0133721014656056 0.713012887306161 -0.609353195740458 -1.14910970210006 -1.03733622504172 1.83890383036177 0.306180642801018 0.353232588857924 0.426894070032479 57.7581398189068 1 0
2.09407090921991 -0.853418783730226 0.488481395421888 0.885697540991297 -0.164763464051286 -0.166596012060197 0.130539131781847 0.366276144646704 1.42490771973129 -0.921636187630504 20.3452527429909 1 0
0.038979310006152 0.148587606513004 -1.5783215533285 -0.845756176115723 -0.117693361815437 -1.50298027662391 0.127267725316667 -0.292574699160865 -0.620843354844386 -1.405696601654 42.950442917645 0 0
-0.894512627021566 0.750206223984833 -0.561623641023317 1.69176923021905 1.06702568846475 1.39402885692579 -0.805791628595073 0.0993445888623566 -0.114470317802031 -0.328430928282485 35.7834994141012 0 0
-0.825973414161027 -0.842659422215616 -0.200300725619816 1.48260244159712 -0.835458011579813 0.753596127738724 0.415141615326803 0.815086911028441 0.76164476102483 -0.187633846353591 27.0021040737629 1 0
-1.62087741097546 -0.203674650049842 0.208870140065609 2.13482312706542 -1.67545356982607 -0.815896209224909 -0.554009550303728 0.844708572621875 -2.14399924043379 -0.582013774510645 42.7752819098532 0 0
-0.236101107653483 -0.302151979455656 0.441604922173883 0.394083082781918 -1.52006036873924 0.928781053531975 -0.706698449443135 0.052153896736831 1.06229689694801 0.65395452229307 47.5627108663321 1 0
-0.562608342748986 -0.410838865597028 -0.0784339831454089 1.56404490255523 0.890993510360889 -0.521888580006616 -0.195275087028328 -0.740818397908945 0.417862315623076 0.820539998787696 49.5464458409697 1 0
0.138691115049034 -1.8409304983794 0.60539055522563 1.2790238168746 0.779641262233866 -0.435650897627314 -0.956370591171922 -0.679927042339377 -0.906518297459417 1.6315231210998 29.0219676867127 0 0
-0.568438370056639 0.334731472454669 -0.393972194701984 -0.6742723720234 0.137216413387204 0.823183360054528 -0.127662927918181 -1.02003045680266 1.70193527304819 -0.385812764381015 58.3588287234306 1 0
1.08580481504235 2.00451326530775 0.527790925792283 -0.742836893809894 -0.0918903956463802 -0.71955726812814 -0.00623676498274762 0.575753223003613 0.121219837939635 1.50834114849161 55.6655649561435 0 0
0.604702693638424 -2.05023937057768 0.062074738040228 0.941954449983419 -0.362526436651133 0.846005393471855 -0.971888766427844 0.599880883099265 0.743131740369993 0.364561217530864 47.5996696949005 0 0
-1.23651523785172 0.12025569867195 1.17957739793271 0.950758368358352 0.303285865171091 0.449426447242612 -1.32364646083672 0.455260424524602 0.672696418350157 0.163352870594017 53.4799534175545 1 0
-0.642387603787664 -2.3532317620731 1.83493771818739 0.784234433863903 1.6745061722207 1.18232417029814 0.693432275569631 0.695629873611446 0.437825619334332 0.0817443911710348 31.6346818301827 0 0
-0.581029096767127 -0.0777761298454466 0.19394693944317 0.128756972490109 -0.701923004300654 0.808219298934487 -0.371631370990691 0.810046021095931 -0.10723310118382 0.612937449133408 53.5671583935618 0 0
-0.129918533758192 1.43382676273442 -0.641341127773953 0.31926017705629 0.955742932265458 -0.958759500919608 0.37042982446508 -0.629300264641568 -1.28742265898021 0.212037221115818 33.9563149027526 0 0
-0.0708887727869835 -2.5744793912947 1.96382898709034 -0.307984344070613 1.83717816413174 0.841999034295925 -0.998860873169251 -0.692839119438844 0.902971841060301 -0.836855930696277 46.7929476127028 1 0
0.504883299520021 -0.242533536572041 0.264848182588159 1.54669880399552 0.928605786864623 0.476333610904749 0.314399796680421 -2.00949048254283 -0.0877712911363071 -1.01615932294562 48.8340404164046 0 0
0.871139353455907 1.83356123247124 -0.0563021682736981 -0.605899650504729 -0.274838670000973 -0.808174174046655 -0.505302664814854 0.579910905371687 -1.82391381267603 0.282315782867023 55.22536104545 0 0
-0.769727552132575 0.646149853769433 0.898806998035231 -1.0267740156319 -1.20941465051306 1.14845585409993 -0.652321478193773 -0.358647739064085 0.935822491107876 1.12652255493967 42.9938041418791 0 0
-0.312818873712819 0.073972292100598 0.835663543345752 0.384753309600185 -0.649288801886163 -0.262511251741525 -0.719920939028995 0.558737418877095 -0.0227002837306571 0.395065794259785 58.55578225106 0 0
-0.158903061585806 0.485865082508444 0.406632529118387 1.92692174374037 -0.781341998120654 -1.23654310675008 0.20538326778239 0.794928755333246 0.423074251803926 -0.912431775211744 42.1939736604691 1 0
-0.0157966899360742 1.25950414441417 0.262834385089566 -0.314068447624502 0.260095502755035 -0.713465956630059 -0.727769530331748 0.321243377747125 1.91047024930515 0.240649893893291 36.3458354119211 1 0
1.80641917291652 -1.13177333844431 0.369990907160567 1.38378032856887 0.210288012680786 -0.42322845525857 -0.686078663649092 0.163980759599327 -1.68187041764809 1.19677680804335 32.1467980276793 0 0
0.228887415329843 -0.443956940921145 -0.66076429180302 0.172747803249592 0.819000113393245 -0.0784636184047983 0.0705666109225037 -0.296696233600787 1.60520273232782 -0.773446781087997 30.616951584816 0 0
